ID,Date,Walla Walla Union Bulletin,Tri-City Herald,The East Oregonian,The Entertainer,Tumbleweird,Radio,Poster,"Social Media (Facebook, Twitter, Instagram)",Email,Word of Mouth,Gesa Power House Theatre website (www.phtww.org),Other,What is your age group?,What is your annual household income?,"What was your overall impression of this event (quality, lighting, sound, value)?","Please share any other suggestions or ideas that would help us enhance your experience at Gesa Power House Theatre. If you would like someone to respond to your feedback, please include your contact information. Thank you!",event,Television,Event,Instance,The Idaho Statesman,ParentMap
371080567,04/01/2023 11:20 PM,No,No,,No,,No,No,No,Yes,No,No,No,56-65,,"I didn’t go, I gave the tickets away as a present.",Directions on where parking is available and a list of restaurants in the area before the show.,TheWildcards,No,,,,
371163783,04/02/2023 7:49 AM,No,No,,No,,No,No,No,Yes,No,No,No,66+,,"It was awesome, there were 4 of us and we had a wonderful time. We're blessed to have such a great venue for top notch music in such a small town. Thank you so much.",,TheWildcards,No,,,,
371194559,04/02/2023 9:14 AM,No,No,,No,,No,No,No,Yes,No,Yes,No,66+,,No negatives all positive!!!!!,People going out during the performances for more wine is disturbing to say the least! Intermission is for refills.,TheWildcards,No,,,,
371204650,04/02/2023 9:39 AM,No,No,,No,,No,Yes,No,No,Yes,Yes,No,66+,"$100,001 - $200,000",Great,none,TheWildcards,No,,,,
371208360,04/02/2023 10:23 AM,Yes,No,,No,,No,No,Yes,Yes,No,Yes,No,66+,"$100,001 - $200,000",All was good!,,TheWildcards,No,,,,
371227747,04/02/2023 10:43 AM,No,No,,No,,No,No,No,No,No,No,Yes,66+,,Incredible evening of music to enjoy talented ladies both vocally and instrumentally. Bring The Wildcards back every year. . .,,TheWildcards,No,,,,
371404254,04/02/2023 6:17 PM,No,No,,No,,No,No,No,No,No,No,Yes,66+,"$100,001 - $200,000","Quality, lighting, sound and value were all a 10!",,TheWildcards,No,,,,
391943854,05/20/2023 9:17 PM,No,No,,No,,No,No,No,No,No,No,Yes,66+,"$50,001 - $100,000",Excellent,,TangodelCielo,No,,,,
391944678,05/20/2023 9:23 PM,No,No,,No,,No,No,No,Yes,No,No,No,66+,"$50,001 - $100,000",It was perfect! What a great show. I’ve never heard a live flute. Each performer was so food! Thant you Gesa Powerhouse Theater for another great show!,,TangodelCielo,No,,,,
391948292,05/20/2023 9:43 PM,Yes,No,,No,,No,No,No,No,No,No,No,66+,"$50,001 - $100,000",Very good,,TangodelCielo,No,,,,
391948538,05/20/2023 9:45 PM,No,No,,No,,No,No,No,Yes,Yes,Yes,No,66+,"$50,000 or below",Enjoyed it...energy was fun! Talent was evident!,,TangodelCielo,No,,,,
391950169,05/20/2023 10:12 PM,No,No,,No,,No,No,No,No,Yes,No,No,66+,"$200,001 or above",I enjoyed it but it was different from described.  I thought it would be totally tango.  It would've been nice to have had a more complete description.,,TangodelCielo,No,,,,
391960547,05/20/2023 11:27 PM,No,No,,No,,No,No,No,No,No,No,Yes,66+,"$50,000 or below",The talent of this group is amazing. I thoroughly  enjoyed the music and the dancing. I would definitely see them again.,,TangodelCielo,No,,,,
391974384,05/21/2023 2:28 AM,Yes,No,,No,,No,No,No,No,No,No,No,66+,"$100,001 - $200,000",Excellent.  Extremely talented musicians and dancers.,,TangodelCielo,No,,,,
392020098,05/21/2023 6:48 AM,No,No,,No,,No,No,No,Yes,No,No,No,66+,"$100,001 - $200,000",Excellent.  Except a.c. was too cool,Fabulous program..bring more like this. Felt like we'd visited foreign countries without leaving our little burg. . wonderful 👍😊,TangodelCielo,No,,,,
392033528,05/21/2023 7:32 AM,Yes,No,,No,,No,No,No,Yes,No,Yes,No,66+,"$50,001 - $100,000",Loved it.,,TangodelCielo,No,,,,
392080800,05/21/2023 10:08 AM,No,No,,No,,No,No,Yes,Yes,No,Yes,No,66+,"$100,001 - $200,000",This was a great event.  Too bad that the venue was not sold out.,Continue to bring high quality entertainment to the Gesa.,TangodelCielo,No,,,,
392082883,05/21/2023 10:27 AM,Yes,No,,No,,No,No,No,No,No,No,No,66+,"$100,001 - $200,000","Fabulous production that highlighted exceptional talent and creative ingenuity.  The production was excellent from start to finish.  Also, the chance to meet the members of the production after the show added to the enjoyment of the evening.  They are to be complimented for giving their time and interest in our community.  In conversation, it appeared that they did not know the history of the Power House Theatre and were notably impressed when mentioned.  This should be a given when prospective events and performers are being solicited to perform at the Theatre.  Indeed, our evening was special and well worth the price of admission.","Would like to see the pre-show lobby amenities supported to a larger extent.  Would hope it could inspire 'meet and greet', good conversation and the opportunity to meet folks from the community.  Would like to suggest that the refreshments offered, particularly the wines, be priced more reasonably and/or a standard pour of 6 ounces be offered (not 5 oz.).  If the refreshments were more reasonably priced and also advertised with an event, this might help to encourage folks to come a little early and enjoy.",TangodelCielo,No,,,,
392113580,05/21/2023 11:59 AM,No,No,,No,,No,No,No,No,No,Yes,No,66+,,Great event!,You still have a crease in your screen about 20 percent down from the top.  It is distracting when video is shown with light colored scenes.  It comes across as a black line.,TangodelCielo,No,,,,
392166448,05/21/2023 2:47 PM,No,No,,No,,No,No,No,No,No,Yes,No,66+,"$50,001 - $100,000","I'd give it about a B+. The performers were all certainly competent, even talented, but somehow the production lacked electricity. I believe they would be well served by engaging a theatre director, someone who could give coherence and direction to lighting, costumes, projections and sound. For instance, why were there numerous costume changes for the players, while the female dancer wore a skirt thrown over a studio leotard? Why not a tango dress? What they have almost makes it, and they could go the extra step, but they need fresh eyes to look at it.",Staff at PHT were great as always.,TangodelCielo,No,,,,
392255672,05/21/2023 7:24 PM,No,No,,No,,No,No,No,Yes,No,No,No,66+,"$100,001 - $200,000",Excellent,,TangodelCielo,No,,,,
392367396,05/22/2023 6:29 AM,Yes,No,,No,,No,No,No,No,No,No,No,66+,"$200,001 or above",Good. Not excellent but good.,Bring a play.,TangodelCielo,No,,,,
392453259,05/22/2023 10:16 AM,No,No,,No,,No,No,No,Yes,No,No,No,66+,"$50,001 - $100,000",Excellent,Can you bring in Savannah Fuentes ?,TangodelCielo,No,,,,
392454278,05/22/2023 10:18 AM,No,No,,No,,No,No,No,Yes,No,No,No,66+,"$50,001 - $100,000",Excellent,This was a highly appreciated show ! Thank you for bring in Tango Del Cielo !,TangodelCielo,No,,,,
392541392,05/22/2023 1:59 PM,No,No,,No,,No,No,No,Yes,No,Yes,No,56-65,"$100,001 - $200,000","Fabulous, very professions, excellent sound, impeccable timing, and a great social gathering prior to the event.  Definitely a memorable evening",Just continue building the audience and the marketing campaign to ensure more and more people participate in this great arts venue.,TangodelCielo,No,,,,
393796368,05/25/2023 5:20 PM,No,No,,No,,No,No,No,No,No,No,Yes,46-55,"$200,001 or above","I thoroughly enjoyed the show.  The audio was perfect, lighting could have been a little better planned to set specific mood for certain musical selections.",Keep getting the word out on all of your events!,TangodelCielo,No,,,,
465194557,12/20/2023 9:04 PM,No,No,,No,No,No,No,No,Yes,No,No,No,56-65,"$100,001 - $200,000",Loved the short movie about the boy and his brother in the flying inflatable dachshund. ,,HolidayShorts,,,,,
465195013,12/20/2023 9:18 PM,No,No,,No,No,No,No,Yes,No,No,No,No,66+,"$50,001 - $100,000","GPHT venue is great. Good sound and large screen for excellent viewing.
The Holiday Shorts I give a C- . Content for the majority of the “shorts” was not what I was expecting (violence, language). A few were “ okay”.  Will not attend again. ","No response necessary. I have attended so many wonderful events at GPHT and will return for many more, but not Holiday Shorts. ",HolidayShorts,,,,,
465195505,12/20/2023 9:09 PM,No,No,,No,No,No,No,No,Yes,No,No,No,56-65,"$100,001 - $200,000",,I appreciated the uplifting/humorous movie shorts. The winter holidays are a stressful time. ,HolidayShorts,,,,,
465200673,12/20/2023 9:40 PM,Yes,No,,No,No,No,No,No,No,No,No,No,66+,"$50,001 - $100,000","Most of the shorts weren't worth seeing, because of their inappropriate nature. We thought you had more integrity than what you gave us tonight.",,HolidayShorts,,,,,
465202167,12/20/2023 9:50 PM,No,No,,No,No,No,No,No,Yes,No,No,No,66+,"$50,000 or below","As often is the case, the sound in many of the films was difficult to make out the words...kind of loud and muffled at the same time.  And some were great, so I guess it's the film maker's issue.          The gory film (3 houses down) was awful, a shocking surprise and not the uplifting sort of thing we want from films, especially this time of year. I had to literally cover my eyes and try to not hear what was going on. ",Thank you for continuing to show films!  ,HolidayShorts,,,,,
465202252,12/20/2023 9:58 PM,No,No,,No,No,No,No,No,No,No,Yes,No,66+,"$50,000 or below",Excellent except for the sound - apparently lacking enough treble that some of the language was difficult to understand.  I resorted to using my hearing aids which helped but did not completely compensate.  I enjoyed the program very much and my wife said she was not much impressed.  (Our reactions to Spanish Shorts were similar.),,HolidayShorts,,,,,
465441671,12/21/2023 2:46 PM,No,No,,No,No,No,No,No,No,Yes,No,No,25 and under,"$50,000 or below","Everything was great until the film called three houses down, that film should have had a warning and been shown last to allow for patrons to leave before viewing the film. It was so random to have a horror film in the middle of the rest of the films which were mostly light hearted. There was no way any patrons would have known that this type of film could be shown as the description of the show didn't really specify what could be shown. Luckily it didn't look like anyone brought their children to the show from what I saw.",,HolidayShorts,,,,,
465441782,12/21/2023 2:49 PM,No,No,,No,No,No,No,No,No,No,No,Yes,25 and under,"$50,000 or below","The event was good, I enjoyed it. However, with the short film ""Three Doors Down"", the horror about a murderous elf, that film should have been last and a warning about viewer discretion should have been advised. A lot of people left during this film and I think a warning would have been appropriate as all the rest of the films were so lighthearted in comparison. Giving the viewer time to get out of the theater before being subjected to watching... whatever I had watched, would have been appropriate. That film also should have been the last to show, so that viewers were not missing out on other short films if they were to leave.",,HolidayShorts,,,,,
468960207,01/02/2024 5:49 PM,No,No,,No,No,No,No,No,No,No,Yes,No,56-65,"$100,001 - $200,000","Most of the clips were of good quality in terms of production, but some were much softer than the rest and were difficult to hear (for example the first clip). I am not hard of hearing.","Please post more information about the content of such collections; that would’ve tipped me off that this wasn’t the kind of show we wanted to see. My mother and I were expecting light-hearted, cheerful, heartwarming holiday fare—as per the title—and found it to be anything but that. Did anyone view it before deciding to show it at GESA? I’m not offended by moderate profanity in most settings (ok, the last clip was kinda funny), but for a *Christmas* collection this was an awful choice. It was dark, profane, disturbing and utterly unsuitable. One clip could only be called a horror short, I don’t care that they tried to be humorous with spurting green blood instead of red. The family in front of us, with three older teenagers, got up and left about ten minutes in. We rode it out hoping it would get better, and afterwards my mild, uncomplaining 83 yo mother simply said, “Well I hope you didn’t pay too much for that.”",HolidayShorts,,,,,
405456743,06/28/2023 9:35 PM,No,No,,No,,No,No,Yes,Yes,No,No,No,56-65,"$50,001 - $100,000",The best! Enjoyed our evening.,,PrideMoviesBlock,No,,,,
405456943,06/28/2023 9:37 PM,No,No,,No,,No,No,No,No,No,Yes,No,56-65,"$100,001 - $200,000",Excellent quality except for the sound balance of the various films,,PrideMoviesBlock,No,,,,
405559328,06/29/2023 8:18 AM,Yes,No,,No,,No,No,No,No,No,No,No,66+,,"The sounds was bad and totally out of synch on the second video. I liked the selection, but had seen several of them already at last year's movie crush. I would have preferred seeing new material. Love the popcorn!!",,PrideMoviesBlock,No,,,,
380313523,04/22/2023 9:42 PM,No,No,,No,,No,No,No,No,Yes,No,No,56-65,"$100,001 - $200,000",Great show,,GodisaScottishDragQueen,No,,,,
380314422,04/22/2023 9:47 PM,No,No,,No,,No,No,No,No,No,Yes,No,66+,,Absolutely fantastic!,Great as is thanks,GodisaScottishDragQueen,No,,,,
380314443,04/22/2023 9:47 PM,No,No,,No,,No,No,No,Yes,No,No,No,46-55,"$100,001 - $200,000",Excellent performance!,,GodisaScottishDragQueen,No,,,,
380326920,04/22/2023 11:20 PM,No,No,,No,,No,No,No,No,No,No,Yes,56-65,"$100,001 - $200,000",Excellent,,GodisaScottishDragQueen,No,,,,
380374378,04/23/2023 5:59 AM,No,No,,No,,No,No,No,No,No,Yes,No,66+,,Very professional.  We loved the show!,,GodisaScottishDragQueen,No,,,,
380418341,04/23/2023 7:59 AM,No,No,,No,,Yes,No,No,No,No,No,No,56-65,"$50,001 - $100,000",Very good!👏👏,,GodisaScottishDragQueen,No,,,,
380419539,04/23/2023 8:04 AM,No,No,,No,,No,No,No,No,No,No,Yes,56-65,"$50,001 - $100,000","I bought tickets to this show in 2020, but it kept getting canceled because of Covid. I didn't realize that this was the show I had bought tickets for! None of the communications I got said that I already had tickets or that it was the show I had previously paid for, so I didn't pay any attention to it. Now I'm a little sad because it sounded like it would be fun! $#&covid@$*",,GodisaScottishDragQueen,No,,,,
